,account_id,account_name,account_oid,ad_features,ad_id,area,area_name,area_v2,avatar,body,category,company_ad,date,image,landed_type,list_id,list_time,number_of_images,price,price_string,project_oid,projectid,projectimages,property_back_condition,property_legal_document,property_road_condition,region,region_name,region_v2,rooms,shop,shop_alias,subject,type,ward,ward_name
823,352664,đinh sơn bình,eb155440972651e291d0839b87175144,"[{'name': 'ribbon', 'mapping_id': 12, 'expired_time': 1569747869}]",91697131,105,Quận 10,13105,https://st.chotot.com/imaginary/0a734a4c6a42c34a6ed706c507745b15ffe2c814/profile_avatar/2d65957ad79f0a8812c6a5473ccd4b54a580c663/thumbnail?width=32,"BÁN NHÀ HXH đường Cách Mạng Tháng 8,P.15,Q.10
Kết cấu:1trệt +Lửng+3Lầu  
Vị Trí:Đắc địa, an ninh sạch sẽ,gần chợ,siêu Điện máy Thiên Hòa, trường học đối Diện công viên,gần trường ĐH HUFIT, 
đại học BÁCH KHOA, gần BV QUẬN 10 - BV 115, sân vận động Phú Thọ, trạm xe bus, có camera an ninh.
Thuận tiện đi lại tất cả các quận lân cận
DT :6,7x7m: DTCN đất 56m2: 6 phòng ngủ,wc riêng trong phòng 
Pháp lý: sồ hồng chính chủ công chứng nhanh 
Giá: 9.9 tỷ TL ít lộc cho khách thiện trí
LH: để làm việc chính chủ",1020,True,20 giờ trước,https://cdn.chotot.com/ksYu-JXQm12GfT_ZH6qo6F-rCsoyqwRJVw1e-bZW4xY/preset:listing/plain/1a81e47f08225163599305db0aa09fa7-2633162777299064755.jpg,1,63350225,1569661498540,3.0,9900000000.0,9.900.000.000 đ,,,,,1.0,1.0,13,Tp Hồ Chí Minh,13000,5.0,,,"Bán Nhà HXH đường Cách Mạng Tháng Tám, P.15,Q.10",s,9365.0,Phường 15
824,611386,Huỳnh Văn Hùng,d3f9d54e857a5dd751d8da10f031d201,,91515683,105,Quận 10,13105,https://st.chotot.com/imaginary/44462b2d74d96cfdb480c7b62edaa7538e1dce08/profile_avatar/85b6c59de6a40ac5f280d56a7ef8eb3f06de804c/thumbnail?width=32,"Bán nhà Cách Mạng Tháng 8 Q10
Kích thước 5.6m X 6m
Hẻm 2.5m, cách mặt tiền 60m, gần chợ
Hướng nam
Trệt 1 lầu
Giá 3.8 tỷ",1020,True,20 giờ trước,https://cdn.chotot.com/kNMPxn-RYsFhq1OXipiXZxbbltM4GwU4ZZKleE9fxR8/preset:listing/plain/10b9b0afb659dddb80e0de94867da0b3-2632728287207495603.jpg,1,63206670,1569661229468,3.0,3800000000.0,3.800.000.000 đ,,,,,1.0,,13,Tp Hồ Chí Minh,13000,1.0,"{'alias': 'c6gZZgxUezS5OJj', 'status': 'accepted', 'name': 'Chuyen trang Huynh Van Hung', 'address': '161 Đội Cung, Phường 9, Quận 11, Hồ Chí Minh, Việt Nam', 'profileImageUrl': 'https://st.chotot.com/imaginary/b7ea7973b3dc9f13b66fb9b782ede4d027a09c8d/shop_image/7de80e40b15411e9a5f257f3c6e5f4f4/resize?width=200&height=200', 'createdDate': '2019-07-28T16:37:24.000Z', 'modifiedDate': 1569516016, 'urls': [{'url': 'chuyentranghuynhvanhung'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",c6gZZgxUezS5OJj,"Bán nhà 5.6 X 6 Cách Mạng Tháng 8 Q10, gần chợ",s,9365.0,Phường 15
825,12206807,Phát Tài,9c9367f7c3cb82982dd27c89ac5e08e8,,91297824,105,Quận 10,13105,https://st.chotot.com/imaginary/0d454719273b26fb8364a2eb8263cd9312e11ae1/profile_avatar/ad9c905eccc0a72259a3c3d725f1626cd6f191a9/thumbnail?width=32,"Cấu trúc: nhà 1 trệt, 2 lầu, 1 lửng, 1 phòng khách, 1 bếp, 5 phòng ngủ, 6 toilet, có sân thượng, chỗ đậu xe hơi

Diện tích: 6m* 12m (nở hậu) , 73m2. Sổ hồng chính chủ, sang tên ngay. 

Đầy đủ tiện ích, bếp đẹp ngăn nắp gọn gàng, nhà thoáng mát sạch sẽ 
Hệ thống điện an toàn tuyệt đối, gần bệnh viện 115, trường học các cấp, siêu thị chợ, bệnh viện... nhà khu vực trung tâm tiện đi lại 

Làm việc trực tiếp chính chủ, nói không với kê giá
Hổ trợ đầy đủ thủ tục pháp lý đến lúc bàn giao nhà",1020,True,20 giờ trước,https://cdn.chotot.com/4maL-aD_t6oCcO6zrN6RT9AIfBk7Nr563MHflBUjfEg/preset:listing/plain/aabf4333d7f1450de88913a1c0c5e337-2632138081125209557.jpg,2,63035496,1569660943184,3.0,13000000000.0,13.000.000.000 đ,,,,1.0,1.0,1.0,13,Tp Hồ Chí Minh,13000,4.0,"{'alias': 'wp8lUWRfxACK1oL', 'status': 'accepted', 'name': 'VP Home', 'address': '3 Thành Thái, Phường 14, Quận 10, Hồ Chí Minh', 'profileImageUrl': 'https://st.chotot.com/imaginary/7ab0f220a8e078fbb359d982c021273b0d1398a4/shop_image/a1e0f620d85711e98c0517bb17c2306d/resize?width=200&height=200', 'createdDate': '2019-09-16T08:10:39.000Z', 'modifiedDate': 1568623861, 'urls': [{'url': 'vphome'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",wp8lUWRfxACK1oL,"Biệt Thự (6x12) 73m2, 2 lầu, st. Có lề đường 3/2",s,9367.0,Phường 14
826,4688651,Hung6789,94c56a0b67eda81042833c7d5104ee3c,,91636168,105,Quận 10,13105,https://st.chotot.com/imaginary/dd11bdda98b62f3130453fc26e740e094d0fd878/profile_avatar/8c5166c21032018c95238b92c05a69c0be4b079d/thumbnail?width=32,"Bán nhà đường Nguyễn Lâm, P.6, Q.10.
Vị trí: Cách mặt tiền đường Nguyễn Lâm chỉ 10m, khu dân cư an ninh, yên tĩnh, hàng xóm thân thiện.
Nhà gần chợ, trường học, bệnh viện...
DT: 3.35x12.5m
Kết cấu: trệt, lửng, 2 lầu.
Sổ hồng chính chủ. Hướng: Tây Bẵc.
Khách xem nhà liên hệ trước 30ph. Luôn có thương lượng cho khách thiện chí.
Miễn tiếp báo, quảng cáo. Anh chị môi giới không gọi mất thời gian hai bên. Xin cám ơn.
Ấn nút xanh góc dưới bên trái để liên hệ.",1020,True,20 giờ trước,https://cdn.chotot.com/dwQsTDkwHbujCpbwjoqAuROf4wtLuHvu_RkdxmAqU8o/preset:listing/plain/77ba9275b97a2bdf44454ef5d1812891-2633017492734220211.jpg,1,63304579,1569659243657,3.0,5950000000.0,5.950.000.000 đ,,,,,1.0,,13,Tp Hồ Chí Minh,13000,3.0,"{'alias': 'dfsqTKO8ABG4xc5', 'status': 'expired', 'name': 'Chuyên trang BĐS Tân Kevin', 'address': 'Ho Chi Minh City, Ho Chi Minh, Vietnam', 'profileImageUrl': 'https://st.chotot.com/imaginary/8622b322d2380f48fd313690b099af2e71b6e31f/shop_image/b6f14f008ba211e796b55f82dbadcadc/resize?width=200&height=200', 'createdDate': '2017-08-28T03:39:11.000Z', 'modifiedDate': 1569474022, 'urls': [{'url': 'chuyentrangbdstankevin'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",dfsqTKO8ABG4xc5,Bán nhà đúc 4 tấm đường Nguyễn Lâm.DTSD: 99m2,s,9378.0,Phường 6
827,12206807,Phát Tài,9c9367f7c3cb82982dd27c89ac5e08e8,,86627135,105,Quận 10,13105,https://st.chotot.com/imaginary/0d454719273b26fb8364a2eb8263cd9312e11ae1/profile_avatar/ad9c905eccc0a72259a3c3d725f1626cd6f191a9/thumbnail?width=32,"Chính chủ bán nhà 463a// đường 3/2 ( cư xá Nguyễn Trung Trực)
Khu vực an ninh vip   Q10
Nhà kết cấu:  3 lầu đúc BTCT
Diện tích: 3,2x9,4
Nhà mới vào ở liền, hẻm thông toàn khu
Hướng: Đông-Nam


Không có căn thứ 2 trong cư xá giá dưới 5 tỷ nên anh chị thiện chí thì đi xem liền. Ai sớm thì được nhé!
Giá thương lượng trực tiếp
Miễn môi giới - báo chí",1020,True,21 giờ trước,https://cdn.chotot.com/76_UmnQKOyE-i2_Lns09lbBGdVUnJTNrNP-THWXRaR4/preset:listing/plain/6616770224.jpg,1,59510441,1569659146146,4.0,4300000000.0,4.300.000.000 đ,,,,,1.0,1.0,13,Tp Hồ Chí Minh,13000,3.0,"{'alias': 'wp8lUWRfxACK1oL', 'status': 'accepted', 'name': 'VP Home', 'address': '3 Thành Thái, Phường 14, Quận 10, Hồ Chí Minh', 'profileImageUrl': 'https://st.chotot.com/imaginary/7ab0f220a8e078fbb359d982c021273b0d1398a4/shop_image/a1e0f620d85711e98c0517bb17c2306d/resize?width=200&height=200', 'createdDate': '2019-09-16T08:10:39.000Z', 'modifiedDate': 1568623861, 'urls': [{'url': 'vphome'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",wp8lUWRfxACK1oL,"Bán nhà 436/ đường 3/2 (CX NTT), 3 lầu,(3,2x9,4)",s,9367.0,Phường 14
828,1463715,Nguyễn Thu Mai,e088e55750cfa827f80d2d61c5839be8,,91793090,105,Quận 10,13105,https://st.chotot.com/imaginary/54c41a3f790dd2a5b5fb3256faf33d6dd81294f3/profile_avatar/f0282168e9ca670201d8af80b29906ce131e136e/thumbnail?width=32,"Dự án: cho thuê nhà Q10- Thành Thái
Thông tin chi tiết: Cho thuê nhà 1 lững 1 lầu. Nhà mới sạch sẽ, ra chợ 5p đi bộ, gần chợ bệnh viện trường học thuận tiệc việc đi lại. Nhà sạch sẽ tolet
               Miễn trung gian",1020,False,21 giờ trước,https://cdn.chotot.com/q1Jck65TG4Zdofb5gQuNk6coaU2OC7k0I8GU76fEdGk/preset:listing/plain/ee2b1279922e6e727397a62ea8f7b841-2633432305096464307.jpg,1,63427761,1569658596000,4.0,8000000.0,8.000.000 đ/tháng,987630212,1.0,,,,,13,Tp Hồ Chí Minh,13000,2.0,,,Cho thuê  Nhà Thành Thái -Q10,u,9367.0,Phường 14
829,1267748,Tăng Thuỷ Triều,cddc957029e908ae9ea5ea3494926336,,90158413,105,Quận 10,13105,https://st.chotot.com/imaginary/b7732e360f67a2fb329ed212d8b6267e3d037c12/profile_avatar/869f417be13090c8dda9f5036ce7b3c003533c4a/thumbnail?width=32,"💥Bán Nhà Hùng Vương P.1,Q.10💥
          -------🔹💲 7.2 Tỷ 💲🔹------
🔹VT: Hẻm 6M cách mặt tiền 40m, Liên thông ra đường Lê Hồng Phong, Lý Thái Tổ..
🔹DT: 4M x 9M, DTXD: 36M.
🔹HT: Lửng, Lầu. ( 3PN, 4WC ), nhà đẹp ở liền.
🔹H: TN .
--------------------
☎:  (zalo, viber).
--------------------
💠TIỆN ÍCH💠
- Tiếp Giáp Q 3,5,1,Chỉ cách chợ Hồ Thị Kỷ 200m, gần ngã tư Lê Hồng Phong.
- Bán Kính bảo quanh 1 km:
+ Chợ Hồ Thị Kỷ
+ Trường ĐH Sư Phạm, ĐH Sài Gòn, ĐH Kinh Tế..cấp 1,2,3
+ UBND phường, Nhà văn hoá.

💠GIÁ TRỊ KINH TẾ💠
- Hẻm rộng thông thoáng tiện kinh doanh:
+ mua bán nhỏ
+ Spa, tiệm tóc.",1020,True,21 giờ trước,https://cdn.chotot.com/3BKAICThFy4kD77aoNMGGVLhulJS1VznfKBk67Mdf9M/preset:listing/plain/51952b773fe25578c6f14ab16713cec5-2633157445094152115.jpg,1,62158021,1569658569544,10.0,7200000000.0,7.200.000.000 đ,,,,,1.0,1.0,13,Tp Hồ Chí Minh,13000,3.0,,,"Nhà Hẻm 5M  Hùng Vương P.1, Q.10",s,9372.0,Phường 1
830,4688651,Hung1368,94c56a0b67eda81042833c7d5104ee3c,,80650334,105,Quận 10,13105,https://st.chotot.com/imaginary/dd11bdda98b62f3130453fc26e740e094d0fd878/profile_avatar/8c5166c21032018c95238b92c05a69c0be4b079d/thumbnail?width=32,"Bán nhà đường Nguyễn Tiểu La, P.8, Q.10.
Vị trí: gần ngã 4 Nhật Tảo - Nguyễn Tiểu La, hẻm trước nhà 3m, khu dân cư an ninh, trí thức. Nhà gần chợ, trường học, bệnh viện,...
DT: 3x10m
Kết cấu: trệt, 3 lầu đúc, sân thượng.
Nhà thiết kế style châu Âu: phòng khách rộng dưới tầng trệt, trên tầng 2 là bếp ăn gia đình, tầng 3,4 là phòng ngủ ấm áp.
Sổ hồng chính chủ, pháp lý an toàn, nhà trống khách mua có thể dọn vào ở ngay. Hướng: Bắc.
Khách xem nhà liên hệ trước 20ph. Mong tiếp khách thiện chí.
Miễn tiếp báo, quảng cáo. Chỉ tiếp khách mua, anh chị môi giới không gọi mất thời gian hai bên.
Ấn nút xanh góc dưới bên trái để liên hệ.",1020,True,21 giờ trước,https://cdn.chotot.com/4p4hjsYy555PcLKEEpG6Esaog6nrGqFVsMylEmVjRX0/preset:listing/plain/4401263357.jpg,1,55028540,1569658345442,3.0,5800000000.0,5.800.000.000 đ,,,,,1.0,,13,Tp Hồ Chí Minh,13000,4.0,"{'alias': 'dfsqTKO8ABG4xc5', 'status': 'expired', 'name': 'Chuyên trang BĐS Tân Kevin', 'address': 'Ho Chi Minh City, Ho Chi Minh, Vietnam', 'profileImageUrl': 'https://st.chotot.com/imaginary/8622b322d2380f48fd313690b099af2e71b6e31f/shop_image/b6f14f008ba211e796b55f82dbadcadc/resize?width=200&height=200', 'createdDate': '2017-08-28T03:39:11.000Z', 'modifiedDate': 1569474022, 'urls': [{'url': 'chuyentrangbdstankevin'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",dfsqTKO8ABG4xc5,Bán nhà 4 tấm đường Nguyễn Tiểu La. DTSD: 109m2,s,9373.0,Phường 8
831,11847408,Quốc Minh,6f4a943cf8ed53a3baf4480722a0ccc8,,91799801,105,Quận 10,13105,https://st.chotot.com/imaginary/cd2b3c08c1ac287f4709cefb946c69c99eec932f/profile_avatar/2561395ca81cd94b2ea22b78628232ab83415f32/thumbnail?width=32,"Mặt tiền Ngô Quyền Phường 5 Quận 10, đang cho thuê 15 triệu/tháng
Diện tích 30m² ngang 2.5m dài 11m, tóp hậu 1m
Kết cấu 1 trệt 1 lửng 1 lầu, hướng Tây Nam
Vị trí 300m đến Chợ Nhật Tảo thuận tiện ra 3 Tháng 2, Nguyễn Tri Phương, Nguyễn Chí Thanh...
Giá Chủ gửi 6.7 tỷ. Liên hệ Quốc Minh (24/24)",1020,True,21 giờ trước,https://cdn.chotot.com/iUt5_PH9FrpuUUIOTuJqz43xi24akymF-p1ZoYDSLMA/preset:listing/plain/a22edc4873fb12afc15c2371900db1aa-2633443427270399923.jpg,1,63425469,1569658290297,3.0,6700000000.0,6.700.000.000 đ,,,,,1.0,2.0,13,Tp Hồ Chí Minh,13000,3.0,"{'alias': 'igDsIBcQdm0kJ4u', 'status': 'accepted', 'name': 'Nhà Đẹp Giá Tốt', 'address': 'Lý Thường Kiệt, Quận 10, Hồ Chí Minh, Việt Nam', 'profileImageUrl': 'https://st.chotot.com/imaginary/08f406449648ac870dfd4f763cbea9ff0d9c307a/shop_image/be107d304bbb11e9a8a8dd03a4a533aa/resize?width=200&height=200', 'createdDate': '2019-03-21T10:35:19.000Z', 'modifiedDate': 1569724221, 'urls': [{'url': 'nhadepgiatotqmr'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",igDsIBcQdm0kJ4u,Mặt tiền Ngô Quyền Quận 10(2.5x11m) thuê 15tr/th,s,9377.0,Phường 5
832,10122434,A Tín,f777f07028da26d0b3478665651547b0,,82324817,105,Quận 10,13105,https://st.chotot.com/imaginary/557da026ed9459e3ceba832ad4b6a358aa2db7c6/profile_avatar/024b9f0a3854bcaf07f55978f5fe287e95bd9df4/thumbnail?width=32,"Chủ cần chúng tôi hỗ trợ bán gấp căn nhà đường Thành Thái, P14, Q10
- Diện tích: 5,2x19,55m, nở hậu 5,27m
- Kiến trúc: 1 trệt, 1 lầu, nhà nội thất đẹp, thiết kế theo dạng biệt thự sân vườn (được tặng hết nội thất)
- Vị trí: gần ngã 4 đường 3/2 và Thành Thái, cạnh hẻm 506 đường 3/2",1020,True,21 giờ trước,https://cdn.chotot.com/ZfpWc3_yL3BHNLN3awmJNzH8UPlXT8fS1nwzJgvN1pE/preset:listing/plain/7818417961.jpg,1,56308540,1569657634985,6.0,12600000000.0,12.600.000.000 đ,,,,,1.0,,13,Tp Hồ Chí Minh,13000,4.0,,,"Nhà 5,2x19,5m, hẻm 4m Thành Thái - 3/2, P14, Q10",s,9368.0,Phường 12
833,14171522,Phạm Hoàng Phú,24c5bfc7cad2c3c66e5628b2f5fba7e6,,91637689,105,Quận 10,13105,https://st.chotot.com/imaginary/56cc996260ce08e0d9d6a238131d3c2b7db83147/profile_avatar/359a482e9f43512092660c522ac989add45fac8a/thumbnail?width=32,"Dự án: Cho thuê nhà hẻm Sư Vạn Hạnh Q10, DT 4mx22m gần Vạn Hạnh mall 45tr.
          Thông tin chi tiết: Nhà Vừa hết hợp đồng thuê tôi muốn cho thuê lại nhà ở Sư Vạn Hạnh hẻm xe hơi 10m qua đầu Cho thuê nhà hẻm Tô Hiến Thành Q10, 
DT 4mx22m kinh doanh spa, dịch vụ văn phòng,phòng khám
Trung tâm khu vực kinh doanh ăn uống, thời trang, văn phòng, nội thất trang trí nhà cửa sầm uất  khu vực quận 10, nằm trong khu vực dân cư đông đúc, độ dân trí cao.
Giá 48 tr 
Liên hệ Hưng :  Mr Phu’ (không tiếp môi giới). (zalo, viber)24/24 chuyên viên tư vấn nhà cho thuê giá từ 30tr-600tr uy tín và có trách nhiệm với công việc.",1020,True,21 giờ trước,https://cdn.chotot.com/yponmWWS6Kq8M3HLZYWe3L0ilBpPHn-2knEc3lMxFqY/preset:listing/plain/790a07c5b56048c0ca19e7bc4d006c29-2633019328828741555.jpg,1,63305560,1569657048628,3.0,48000000.0,48.000.000 đ/tháng,987630212,1.0,,,,,13,Tp Hồ Chí Minh,13000,6.0,"{'alias': '98DnPfeV2bMDZwn', 'status': 'accepted', 'name': 'Chuyên trang BĐS Phạm Hoàng Phú', 'address': 'Q10', 'profileImageUrl': 'https://st.chotot.com/imaginary/06cd57ae261596a13d0775ba2152cd23982e6fbd/shop_image/f8ffa490e1be11e98c0517bb17c2306d/resize?width=200&height=200', 'createdDate': '2019-09-28T07:11:34.000Z', 'modifiedDate': 1569654805, 'urls': [{'url': 'phupham'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",98DnPfeV2bMDZwn,Cho thuê nhà hẻm Sư Vạn Hạnh Q10 DT 4mx22m giá 48t,u,9366.0,Phường 13
834,14350827,hoàng kim,997a5b402c52507375f5a327cc5f7066,,91800866,105,Quận 10,13105,https://st.chotot.com/imaginary/f3b7253e4b585ec2ca4613cc6bc24fddc1e6b166/profile_avatar/e0f66f54daa99e6f2b164edb70bf5bc153328d1d/thumbnail?width=32,"Mã Sản phẩm: 2Q10 
+ Diện tích: 4 x 20 
+ Kết cấu: trệt, 3 lầu, 1 áp mái, có ban công
+ Vị trí: đẹp, giao thông thuận tiện, khu đông dân cư, nơi tập trung nhiều văn phòng công ty, nhà hàng, khách sạn, ngân hàng, spa… 
+ Thích hợp kinh doanh mọi ngành nghề 
+ Giá thuê nhanh: 85tr/th 
+ Đến với Team Trường Thịnh Phát hơn 1000 căn nhà cho thuê quận trung tâm. Giúp Quý khách hàng tìm được sản phẩm đúng nhu cầu NHANH NHẤT, TIẾT KIỆM CHI PHÍ, CÔNG SỨC VÀ THỜI GIAN",1020,True,21 giờ trước,https://cdn.chotot.com/9mtIaCbFfOnKMfXQ07HMMQUXpzeY6s6XG4h7_HPJxwo/preset:listing/plain/8305fa57628e42c2ec5f0f835b2eaef6-2633446853943498675.jpg,1,63426413,1569656835000,3.0,85000000.0,85.000.000 đ/tháng,,,,,,,13,Tp Hồ Chí Minh,13000,4.0,,,"MTKD Sư Vạn Hạnh,Q.10, KT 4 x 20,4 lầu .có ban côg",u,9368.0,Phường 12
835,1405685,Công Ty DV Bất Động Sản KIM GIA LỘC,2d6131203ac3ce8f65a78e1f298c7ff0,,91509581,105,Quận 10,13105,https://st.chotot.com/imaginary/960603ab7b572978fee6717120050a6ca566f162/profile_avatar/8939a0076bda8ef8ae9ac642de242671e3edf390/thumbnail?width=32,"✅BẤM VÀO CHUYÊN TRANG ĐỂ XEM THÊM NHIỀU SẢN PHẨM TƯƠNG TỰ.

💥Nhà mới Góc H6M sát MT Hùng Vương, F1, Q10.  KDMB ok, ngay Lê Hồng Phong, Trần Phú, Hồ Thị Kỷ.👉 Diện tích : 4,03m x9m = 37m2 đủ, lửng , 1L BTCT 3PN,3WC. SHR hoàm công hợp lệ.
👉Giá 7,25ty.tl

💥H7m sát MT Dạ Nam,f2,Q8. DT 3,6m x13m = 47m2 công nhận đủ , trệt 2 lầu , 4PN, nhà mới đẹp cao cấp, SHR hợp lệ, Giá 6,8ty.tl

🤳Liên hệ: số điện thoại bên dưới BDSKIMGIALOC để nhận thêm thông tin chi tiết về sản phẩm trên.",1020,True,21 giờ trước,https://cdn.chotot.com/4mU3mwCqYHbOozdsgH7hAfSf13DVxK1-H80dGhV7ixE/preset:listing/plain/cf47fb6ac6dec65b9ef0b6356fc068da-2632720524931307443.jpg,1,63200044,1569656531516,6.0,7250000000.0,7.250.000.000 đ,,,,1.0,1.0,1.0,13,Tp Hồ Chí Minh,13000,3.0,"{'alias': '5kiI0C5YtJ7FcS4', 'status': 'accepted', 'name': 'Bất Động Sản Kim Gia Lộc', 'address': '38 Đường Số 49, Phường 10, Quận 6, Hồ Chí Minh, Việt Nam', 'profileImageUrl': 'https://st.chotot.com/imaginary/457ee0217bb70620c515a51e8f7537abe5c259d2/shop_image/8bfa21e0d8eb11e8a52a15ba32806736/resize?width=200&height=200', 'createdDate': '2017-12-13T01:47:51.000Z', 'modifiedDate': 1569662890, 'urls': [{'url': 'chuyenbdsgiare-tphcm'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",5kiI0C5YtJ7FcS4,"💥4.1x9, lửng,1L Góc h6m sát MT Hùng Vương,f1,Q10.",s,9372.0,Phường 1
836,3787256,Đình Huy,9534c4a405319d0a7888f892c7618e25,,90037186,105,Quận 10,13105,https://st.chotot.com/imaginary/3a85b69f7a4810b2bf17eedad8a18f267d1d35df/profile_avatar/a95a641bb8bf54e5debda8663f4d2efe77fb4e2e/thumbnail?width=32,"Cho thuê nhà Hxh đường 3/2 - Q,10
 - diện tích: 6m x 18m trệt lửng 3 lầu sân thượng
 - Nhà mới, rộng rãi, thoáng mát. Nhà cách mặt tiền đường 10m
 - hiện đang cho thuê sắp hết hợp đồng
 - Thích hợp kinh doanh mọi ngành nghề
 - Giá: 45tr
 - Liên hệ: Huy",1020,True,21 giờ trước,https://cdn.chotot.com/-pcy2rZhmQCXIR-Z0RAX1Q6jI246duJo20taZG3Gaak/preset:listing/plain/39871cde4b07414e3b731e65f3b859ac-2628634971597706641.jpg,1,62063023,1569656234797,3.0,45000000.0,45.000.000 đ/tháng,,,,,1.0,1.0,13,Tp Hồ Chí Minh,13000,11.0,"{'alias': 'FBUbzKJCx0Ec0BP', 'status': 'accepted', 'name': 'Chuyên trang BĐS Đình Huy', 'address': '42 Tôn Thất Tùng - Q.1', 'profileImageUrl': 'https://st.chotot.com/imaginary/2ecc197654a0c9dc2e8441fdee7d6736676cbbc7/shop_image/a0dfbc10d90211e98c0517bb17c2306d/resize?width=200&height=200', 'createdDate': '2019-09-17T04:28:27.000Z', 'modifiedDate': 1568719600, 'urls': [{'url': 'muabannet501'}], 'shopsCategoriesRelationships': [{'categoryId': 1000}]}",FBUbzKJCx0Ec0BP,Chothue Hxh 3/2 6m x 18m trệt lửng 3 lầu ST,u,9368.0,Phường 12
837,4364882,thanh hằng,a8e7bc3f6cf0d7abd9abd09cc1e63972,,91632169,105,Quận 10,13105,https://st.chotot.com/imaginary/37756e48f056cdbe2cd1d8d080f67d9274237f0a/profile_avatar/0c600389959b4c77966656b55d47731d4db3c410/thumbnail?width=32,"Vị trí nhà Tuyệt vời + Thông số nhà hiếm thích hợp cho khách mong muốn ở lâu dài hoặc mở văn phòng công ty.
Hẻm 436 đường 3/2 là hẻm đẹp Q10, nằm ngay khu trung tâm bao quanh là 5 bệnh viện lớn:  Bệnh viện Nhi Đồng, Bệnh viện 115, BV Quận 10 
Bán kính 500m đầy đủ các dịch vụ nhà hàng, trường học các cấp, bệnh viện, siêu thị Satra SaiGon, chợ, Big C Miền Đông, TTTM Vạn Hạnh Mall...
+ Nhà đang cho thuê giá 70 triệu/ tháng, cuối tháng 9 sẽ hết hợp đồng. 
+ Hẻm xe ô tô rộng rãi, thông ra Sư Vạn Hạnh, Thành Thái...nhà cách mặt tiền vài bước chân, đi các Quận 1, 3, 5...chỉ mất 5 phút chạy xe.
+ Khu vực và vị trí đắc địa, là sự lựa chọn an cư lạc nghiệp của nhiều nghệ sĩ Showbiz, Bác Sĩ.
+ Pháp lý chuẩn công chứng ngay, sổ hoàn công đầy đủ
Giá bán: 28 tỷ ( khách thiện chí thương lượng giá với chủ nhà)",1020,True,22 giờ trước,https://cdn.chotot.com/7z6UWgbBp5c9fbfQ49X5k8j1hEFvDownpCBQ29kSpiE/preset:listing/plain/4e98296c049182d9f8df040e17851efe-2633012379183945651.jpg,2,63425034,1569655419000,6.0,28000000000.0,28.000.000.000 đ,,,,1.0,1.0,1.0,13,Tp Hồ Chí Minh,13000,4.0,,,"Biệt Thự Cạnh Nhà Lý Hải,  DT 7 x 16, Giá 28 Tỷ",s,9368.0,Phường 12
838,372405,Tung Nguyễn,1ffd4ccfec8d0c81e4a493778f7ee637,,91787659,105,Quận 10,13105,https://st.chotot.com/imaginary/97a64c7cbef83d8565862c045660be8fdd0a5e71/profile_avatar/ecb70c5daeed143dca51dbb9d53b102f7cee49ec/thumbnail?width=32,"538 ba tháng hai phường 14 quận 10
4x25m mặt tiền trước sau hẻm sau 10m trãi nhựa
6 pn  có thể xây thêm 2 pn 
- Giá : 100 triệu",1020,False,22 giờ trước,https://cdn.chotot.com/5lhyjYB0MqFCCV_8KgubIJtEdqBWHaY50VjNcUfKVeo/preset:listing/plain/73478ddb019ea37603a1ceddcaeccb10-2633424120542205875.jpg,1,63424811,1569655187000,3.0,100000000.0,100.000.000 đ/tháng,,,,,1.0,2.0,13,Tp Hồ Chí Minh,13000,10.0,,,"Chu thuê nhà 538 đường 3/2 quận 10, 4 lầu",u,9367.0,Phường 14
839,12747578,Phu  Nam,882cf443d1180e150bdd91c7abe35b6f,,91787796,105,Quận 10,13105,https://st.chotot.com/imaginary/023deaa5be32251e3d251596feda9db496cf84d7/profile_avatar/e02407c6daa14599c4340a4a2240f924e973f219/thumbnail?width=32,"Nhà đẹp vào ở liền, hẻm 3m thông cách MT 20m. Khu vực hẻm dạng bàn cờ rất đẹp.
3m x 9m vuông vức
nhà trệt 2 lầu sân thượng mới đẹp ở liền
Khu vực xung quanh đầy đủ tiện ích
Gần chợ Nguyễn Tri Phương, chợ Nhật Tảo
Giá: 5.7 tỷ còn thương lượng
hình thật",1020,True,22 giờ trước,https://cdn.chotot.com/ahgkKftn_N21f_5CL017etA4e0l247nu6n4mzBVv3Tk/preset:listing/plain/73b5268ab2ba461bf618d56eed49c0e3-2633424158264203187.jpg,1,63424808,1569655186000,4.0,5700000000.0,5.700.000.000 đ,,,,,1.0,,13,Tp Hồ Chí Minh,13000,3.0,,,"Nhà 190/18 Nguyễn Tiểu La; 3x9; đúc 3 tấm,P.8, Q10",s,9373.0,Phường 8
